day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
39,5,4,13,4,7,21,0,0,5,1,7,34,1,1,7,3,7,31,3,3,12,3,7,24,9,7,14,5,-1,16,7,7,5,1,4,27,17,15,8,5,-1,14,17,13,7,3,6,15,16,16,4,3,4,19
40,5,4,14,4,7,21,0,0,5,1,7,35,1,1,8,3,7,31,3,3,13,4,7,24,10,7,14,5,-1,16,7,7,5,1,4,28,17,15,8,5,4,15,17,13,7,3,6,16,16,16,5,3,4,19
41,5,4,14,4,7,22,0,0,5,1,7,36,1,1,9,3,7,31,3,3,14,4,7,24,10,7,14,5,-1,17,7,7,5,1,4,29,18,15,8,5,4,15,17,13,7,3,6,17,16,16,5,3,4,20
42,5,4,15,4,7,22,0,0,5,1,7,37,2,1,9,3,7,31,3,3,14,4,7,25,10,7,14,5,-1,18,7,7,5,1,4,30,18,15,9,5,4,15,17,13,7,3,6,18,16,16,5,3,4,21
43,5,4,15,4,7,23,0,0,6,1,7,37,2,1,10,3,7,31,3,3,14,4,7,26,10,7,14,5,-1,19,7,7,5,1,4,31,18,15,9,5,4,16,17,13,7,3,6,19,16,16,6,3,4,21
44,5,4,15,4,7,24,0,0,6,1,7,38,2,1,10,3,7,32,3,3,14,4,7,27,10,7,14,5,-1,20,7,7,5,1,4,32,18,15,9,5,4,17,17,13,7,3,6,20,16,16,6,3,4,22
45,5,4,15,4,7,25,0,0,6,1,7,39,2,1,11,3,7,32,3,3,14,4,7,28,11,7,14,5,-1,20,7,7,5,1,4,33,18,15,9,5,4,18,17,13,7,3,6,21,16,16,7,3,4,22
46,5,4,15,4,7,26,0,0,6,1,7,40,2,1,12,3,7,32,3,3,14,4,7,29,11,7,15,5,-1,20,7,7,6,1,4,33,18,15,10,5,4,18,17,13,7,3,6,22,16,16,7,3,4,23
47,5,4,16,4,7,26,0,0,6,1,7,41,2,1,13,3,7,32,3,3,14,4,7,30,11,7,15,5,-1,21,7,7,7,1,4,33,18,15,10,5,4,19,17,13,7,3,6,23,16,16,7,3,4,24
48,5,4,16,4,7,27,0,0,6,1,7,42,2,1,14,3,7,32,3,3,14,4,7,31,11,7,15,5,-1,22,7,7,8,1,4,33,18,15,10,5,4,20,17,13,8,3,6,23,16,16,7,3,4,25
49,5,4,17,5,7,27,0,0,6,1,7,43,3,1,14,3,7,32,3,3,15,4,7,31,11,7,15,5,-1,23,7,7,8,1,4,34,18,15,10,5,4,21,17,13,8,3,6,24,16,16,7,3,4,26
50,5,4,18,5,7,27,0,0,7,1,7,43,3,1,15,4,7,32,3,3,15,4,7,32,11,7,15,5,-1,24,7,7,8,1,4,35,18,15,10,5,4,22,17,13,9,3,6,24,16,16,7,3,4,27
