day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
29,14,12,3,1,8,12,1,1,3,1,2,25,13,9,7,4,7,9,1,1,10,0,6,18,9,9,7,5,-1,13,6,6,2,2,7,21,8,7,4,1,7,17,8,5,5,0,0,16,5,4,5,1,-1,19
30,14,12,4,2,8,12,1,1,3,1,2,26,13,9,7,4,7,10,1,1,10,0,6,19,9,9,7,5,-1,14,6,6,2,2,7,22,8,7,4,1,7,18,8,5,5,0,0,17,5,4,5,1,-1,20
31,14,12,4,2,8,13,1,1,4,1,2,26,13,9,7,4,7,11,1,1,11,0,6,19,10,10,7,5,-1,14,6,6,3,3,7,22,9,7,4,1,7,18,8,5,5,0,0,18,5,4,6,2,-1,20
32,14,12,4,2,8,14,1,1,4,1,2,27,13,9,7,4,7,12,1,1,11,0,6,20,10,10,7,5,-1,15,6,6,3,3,7,23,9,7,5,2,7,18,8,5,6,1,0,18,6,5,6,2,-1,20
33,14,12,5,3,8,14,1,1,4,1,2,28,13,9,7,4,7,13,1,1,11,0,6,21,11,11,7,5,-1,15,6,6,3,3,7,24,9,7,6,3,7,18,8,5,6,1,0,19,7,6,6,2,-1,20
34,14,12,6,4,8,14,1,1,4,1,2,29,13,9,8,4,7,13,1,1,12,1,6,21,11,11,7,5,-1,16,6,6,3,3,7,25,9,7,6,3,7,19,8,5,6,1,0,20,7,6,6,2,-1,21
35,15,13,6,4,8,14,1,1,4,1,2,30,13,9,8,4,7,14,1,1,12,1,6,22,11,11,7,5,-1,17,6,6,3,3,7,26,9,7,7,3,7,19,8,5,7,1,0,20,7,6,7,3,-1,21
36,16,14,6,4,8,14,1,1,4,1,2,31,13,9,8,4,7,15,1,1,12,1,6,23,11,11,7,5,8,18,6,6,3,3,7,27,9,7,7,3,7,20,8,5,8,2,0,20,8,6,7,3,-1,21
37,16,14,7,5,8,14,1,1,4,1,2,32,13,9,9,4,7,15,1,1,12,1,6,24,11,11,7,5,8,19,6,6,4,4,7,27,9,7,7,3,7,21,8,5,8,2,0,21,8,6,7,3,-1,22
38,16,14,8,6,8,14,1,1,4,1,2,33,13,9,9,4,7,16,1,1,12,1,6,25,11,11,7,5,8,20,6,6,4,4,7,28,9,7,7,3,7,22,8,5,9,3,0,21,8,6,7,3,-1,23
39,16,14,8,6,8,15,1,1,4,1,2,34,13,9,9,4,7,17,1,1,12,1,6,26,11,11,7,5,8,21,6,6,4,4,7,29,9,7,7,3,7,23,8,5,9,3,0,22,9,6,7,3,-1,23
40,16,14,9,6,8,15,1,1,4,1,2,35,13,9,10,5,7,17,1,1,12,1,6,27,11,11,7,5,8,22,6,6,4,4,7,30,9,7,7,3,7,24,8,5,9,3,0,23,9,6,7,3,-1,24
41,16,14,9,6,8,16,1,1,4,1,2,36,13,9,10,5,7,18,1,1,12,1,6,28,11,11,7,5,8,23,6,6,5,4,7,30,9,7,7,3,7,25,8,5,9,3,0,24,10,6,7,3,-1,24
42,16,14,10,7,8,16,1,1,4,1,2,37,13,9,10,5,7,19,1,1,12,1,6,29,11,11,7,5,8,24,6,6,5,4,7,31,9,7,7,3,7,26,8,5,9,3,0,25,10,6,7,3,-1,25
43,16,14,10,7,8,17,1,1,4,1,2,38,13,9,10,5,7,20,1,1,12,1,6,30,11,11,7,5,8,25,6,6,5,4,7,32,9,7,7,3,7,27,8,5,10,3,0,25,11,6,7,3,-1,25
44,16,14,10,7,8,18,1,1,4,1,2,39,13,9,10,5,7,21,1,1,12,1,6,31,11,11,7,5,8,26,6,6,5,4,7,33,9,7,7,3,7,28,8,5,10,3,0,26,11,6,7,3,-1,26
45,16,14,10,7,8,19,1,1,5,1,2,39,13,9,10,5,7,22,2,1,12,1,6,31,11,11,7,5,8,27,6,6,5,4,7,34,9,7,7,3,7,29,8,5,10,3,0,27,12,6,7,3,-1,26
46,16,14,10,7,8,20,1,1,5,1,2,40,13,9,10,5,7,23,2,1,12,1,6,32,11,11,7,5,8,28,6,6,5,4,7,35,9,7,7,3,7,30,8,5,11,4,0,27,12,6,7,3,-1,27
47,16,14,11,7,8,20,1,1,5,1,2,41,13,9,11,6,7,23,2,1,12,1,6,33,11,11,7,5,8,29,6,6,5,4,7,36,9,7,7,3,7,31,8,5,11,4,0,28,13,6,7,3,-1,27
48,16,14,11,7,8,21,1,1,6,2,2,41,13,9,11,6,7,24,2,1,12,1,6,34,11,11,8,5,8,29,6,6,6,5,7,36,9,7,7,3,7,32,8,5,11,4,0,29,14,6,7,3,-1,27
49,16,14,12,7,8,21,1,1,6,2,2,42,13,9,11,6,7,25,2,1,12,1,6,35,11,11,8,5,8,30,6,6,6,5,7,37,9,7,7,3,7,33,8,5,12,5,0,29,15,6,7,3,-1,27
50,16,14,12,7,8,22,1,1,6,2,2,43,13,9,11,6,7,26,2,1,12,1,6,36,11,11,8,5,8,31,6,6,6,5,7,38,9,7,7,3,7,34,8,5,12,5,0,30,15,6,7,3,-1,28
