day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
20,5,3,5,0,7,10,1,1,3,0,0,16,4,4,2,1,6,14,1,1,10,5,8,9,6,5,6,3,8,8,5,5,4,2,-1,11,12,10,3,1,0,5,7,6,1,0,4,12,10,8,2,1,-1,8
21,5,3,6,0,7,10,1,1,3,0,0,17,4,4,2,1,6,15,1,1,10,5,8,10,6,5,7,3,8,9,5,5,4,2,-1,12,12,10,4,1,0,6,7,6,2,0,4,13,10,8,2,1,-1,9
22,5,3,6,0,7,11,1,1,3,0,0,18,4,4,3,2,6,16,1,1,10,5,8,11,6,5,7,3,8,10,5,5,4,2,-1,13,13,10,4,1,0,6,7,6,2,0,4,14,11,9,2,1,-1,9
23,5,3,6,0,7,12,1,1,3,0,0,19,4,4,4,3,6,16,2,1,11,5,8,11,6,5,8,3,8,11,5,5,4,2,-1,14,13,10,4,1,0,7,7,6,2,0,4,15,11,9,3,1,-1,9
24,5,3,6,0,7,13,1,1,3,0,0,20,5,4,4,3,6,16,2,1,12,5,8,11,6,5,8,3,8,12,5,5,4,2,-1,15,13,10,4,1,0,8,7,6,2,0,4,16,12,10,3,1,-1,9
25,5,3,7,0,7,13,1,1,3,0,0,21,5,4,4,3,6,17,2,1,12,5,8,12,6,5,8,3,8,13,5,5,5,3,-1,15,13,10,4,1,0,9,8,6,2,0,4,16,13,11,3,1,-1,9
26,5,3,7,0,7,14,1,1,3,0,0,22,5,4,5,3,6,17,2,1,13,6,8,12,6,5,8,3,8,14,5,5,5,3,-1,16,13,10,4,1,0,10,8,6,2,0,4,17,13,11,3,1,-1,10
27,5,3,7,0,7,15,1,1,3,0,0,23,5,4,6,3,6,17,2,1,13,6,8,13,6,5,8,3,8,15,6,6,5,3,-1,16,13,10,4,1,0,11,8,6,2,0,4,18,13,11,3,1,-1,11
28,5,3,7,0,7,16,1,1,3,0,0,24,5,4,6,3,6,18,2,1,13,6,8,14,6,5,8,3,8,16,6,6,5,3,-1,17,13,10,4,1,0,12,8,6,3,0,4,18,13,11,3,1,-1,12
29,5,3,7,0,7,17,1,1,3,0,0,25,5,4,7,3,6,18,2,1,13,6,8,15,6,5,8,3,8,17,6,6,5,3,-1,18,13,10,4,1,0,13,8,6,3,0,4,19,14,12,3,1,-1,12
30,5,3,8,0,7,17,1,1,4,0,0,25,5,4,7,3,6,19,2,1,13,6,8,16,6,5,8,3,8,18,6,6,5,3,-1,19,13,10,4,1,0,14,8,6,3,0,4,20,14,12,3,1,-1,13
31,5,3,8,0,7,18,1,1,4,0,0,26,5,4,7,3,6,20,2,1,14,7,8,16,6,5,8,3,8,19,6,6,5,3,-1,20,13,10,4,1,0,15,8,6,3,0,4,21,14,12,3,1,-1,14
32,5,3,8,0,7,19,1,1,4,0,0,27,5,4,7,3,6,21,2,1,14,7,8,17,6,5,9,3,8,19,6,6,5,3,-1,21,13,10,4,1,0,16,8,6,3,0,4,22,14,12,3,1,-1,15
33,5,3,9,0,7,19,1,1,4,0,0,28,5,4,7,3,6,22,2,1,15,7,8,17,6,5,10,3,8,19,6,6,5,3,-1,22,13,10,4,1,0,17,8,6,3,0,4,23,14,12,4,1,-1,15
34,5,3,9,0,7,20,1,1,4,0,0,29,5,4,7,3,6,23,2,1,15,7,8,18,6,5,10,3,8,20,7,7,5,3,-1,22,13,10,4,1,0,18,8,6,4,0,4,23,15,13,4,1,-1,15
35,5,3,9,0,7,21,1,1,4,0,0,30,5,4,7,3,6,24,2,1,15,7,8,19,6,5,10,3,8,21,8,8,5,3,-1,22,13,10,4,1,0,19,8,6,4,0,4,24,16,14,4,1,-1,15
36,5,3,9,0,7,22,1,1,4,0,0,31,5,4,7,3,6,25,2,1,15,7,8,20,6,5,10,3,8,22,8,8,5,3,-1,23,13,10,5,1,0,19,8,6,4,0,4,25,17,15,4,1,-1,15
37,5,3,10,0,7,22,1,1,4,0,0,32,5,4,7,3,6,26,2,1,16,8,8,20,6,5,11,3,8,22,8,8,5,3,-1,24,14,11,5,1,0,19,8,6,4,0,4,26,18,16,4,1,-1,15
38,5,3,11,0,7,22,1,1,4,0,0,33,5,4,7,3,6,27,2,1,16,8,8,21,6,5,11,3,8,23,8,8,5,3,-1,25,14,11,6,1,0,19,8,6,4,0,4,27,18,16,4,1,-1,16
39,5,3,12,0,7,22,1,1,4,0,0,34,5,4,7,3,6,28,2,1,16,8,8,22,6,5,11,3,8,24,8,8,5,3,-1,26,14,11,7,1,0,19,8,6,4,0,4,28,18,16,4,1,-1,17
40,5,3,12,0,7,23,1,1,4,0,0,35,5,4,7,3,6,29,2,1,16,8,8,23,6,5,11,3,8,25,9,9,5,3,-1,26,14,11,7,1,0,20,8,6,4,0,4,29,18,16,4,1,-1,18
41,5,3,12,0,7,24,1,1,5,0,0,35,5,4,7,3,6,30,2,1,16,8,8,24,6,5,12,3,8,25,10,10,5,3,-1,26,14,11,7,1,0,21,8,6,4,0,4,30,19,17,4,1,-1,18
42,5,3,12,0,7,25,1,1,5,0,0,36,5,4,7,3,6,31,2,1,16,8,8,25,6,5,12,3,8,26,10,10,5,3,-1,27,14,11,7,1,0,22,8,6,4,0,4,31,20,18,4,1,-1,18
43,5,3,12,0,7,26,1,1,6,0,0,36,5,4,7,3,6,32,2,1,16,8,8,26,6,5,12,3,8,27,10,10,5,3,8,28,14,11,7,1,0,23,8,6,4,0,4,32,21,18,4,1,-1,18
44,5,3,13,1,7,26,1,1,6,0,0,37,5,4,7,3,6,33,2,1,16,8,8,27,6,5,12,3,8,28,10,10,5,3,8,29,14,11,7,1,0,24,8,6,5,0,4,32,22,18,4,1,-1,18
45,5,3,13,1,7,27,1,1,6,0,0,38,5,4,7,3,6,34,2,1,16,8,8,28,6,5,12,3,8,29,10,10,5,3,8,30,14,11,7,1,0,25,8,6,5,0,4,33,22,18,4,1,-1,19
46,5,3,13,1,7,28,1,1,6,0,0,39,5,4,8,3,6,34,2,1,17,8,8,28,6,5,12,3,8,30,10,10,5,3,8,31,14,11,7,1,0,26,8,6,6,0,4,33,22,18,4,1,-1,20
47,5,3,13,1,7,29,1,1,6,0,0,40,5,4,8,3,6,35,2,1,18,8,8,28,6,5,13,4,8,30,10,10,5,3,8,32,14,11,7,1,0,27,8,6,6,0,4,34,22,18,4,1,-1,21
48,5,3,14,1,7,29,1,1,6,0,0,41,5,4,8,3,6,36,2,1,18,8,8,29,6,5,13,4,8,31,10,10,5,3,8,33,15,11,7,1,0,27,8,6,6,0,4,35,22,18,4,1,-1,22
49,5,3,14,1,7,30,1,1,6,0,0,42,5,4,8,3,6,37,2,1,18,8,8,30,6,5,13,4,8,33,10,10,5,3,8,35,15,11,9,2,0,27,8,6,7,0,4,36,22,18,5,1,-1,23
50,5,3,14,1,7,31,1,1,6,0,0,43,5,4,8,3,6,38,2,1,18,8,8,31,6,5,14,4,8,33,10,10,5,3,8,36,15,11,9,2,0,28,8,6,7,0,4,37,22,18,5,1,-1,24
51,5,3,15,1,7,31,1,1,7,0,0,43,5,4,8,3,6,39,2,1,18,8,8,32,6,5,14,4,8,34,10,10,5,3,8,37,15,11,9,2,0,29,8,6,7,0,4,38,22,18,6,1,-1,24
52,5,3,15,1,7,32,1,1,7,0,0,44,5,4,8,3,6,40,2,1,18,8,8,33,6,5,14,4,8,35,10,10,5,3,8,38,15,11,9,2,0,30,8,6,7,0,4,39,23,18,6,1,-1,24
53,5,3,15,1,7,33,1,1,7,0,0,45,5,4,8,3,6,41,2,1,18,8,8,34,6,5,15,4,8,35,10,10,5,3,8,39,15,11,9,2,0,31,8,6,7,0,4,40,24,18,6,1,-1,24
54,5,3,16,1,7,33,1,1,7,0,0,46,5,4,8,3,6,42,2,1,18,8,8,35,6,5,15,4,8,36,10,10,5,3,8,40,15,11,9,2,0,32,8,6,8,0,4,40,24,18,6,1,-1,25
55,5,3,16,1,7,34,1,1,7,0,0,48,5,4,9,3,6,43,2,1,18,8,8,36,6,5,16,5,8,37,10,10,5,3,8,42,15,11,9,2,0,33,8,6,8,0,4,41,24,18,7,1,-1,25
56,5,3,17,1,7,34,1,1,7,0,0,49,5,4,9,3,6,44,2,1,18,8,8,37,6,5,17,5,8,37,10,10,5,3,8,43,15,11,9,2,0,34,8,6,8,0,4,42,25,18,7,1,-1,25
57,5,3,18,1,7,34,1,1,7,0,0,50,5,4,10,3,6,44,2,1,18,8,8,38,6,5,17,5,8,38,10,10,5,3,8,44,15,11,9,2,0,35,8,6,8,0,4,43,25,18,7,1,-1,26
58,5,3,19,2,7,34,1,1,8,0,0,50,5,4,11,3,6,44,2,1,19,8,8,38,6,5,17,5,8,39,10,10,5,3,8,45,15,11,9,2,0,36,8,6,8,0,4,44,25,18,7,1,-1,27
59,5,3,19,2,7,35,2,1,8,0,0,50,5,4,11,3,6,45,2,1,20,8,8,38,7,5,18,5,8,39,10,10,5,3,8,46,15,11,9,2,0,37,8,6,8,0,4,45,26,18,7,1,-1,27
60,5,3,19,2,7,36,2,1,8,0,0,51,6,4,11,3,6,46,2,1,20,8,8,40,7,5,18,5,8,41,10,10,5,3,8,48,15,11,9,2,0,38,8,6,8,0,4,46,26,18,7,1,-1,28
