day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
19,5,2,4,1,5,10,1,0,7,1,0,11,4,4,3,0,0,12,6,4,5,2,-1,8,6,6,0,0,3,13,4,3,5,1,3,10,11,11,3,0,-1,5,2,2,3,3,-1,14,8,8,1,1,-1,10
20,5,2,5,1,5,10,1,0,7,1,0,12,4,4,3,0,0,13,6,4,6,2,-1,8,6,6,0,0,3,14,4,3,5,1,3,11,11,11,4,0,-1,5,2,2,3,3,-1,15,8,8,1,1,-1,11
21,6,3,5,1,5,10,1,0,7,1,0,13,4,4,3,0,0,14,7,5,6,2,-1,8,6,6,0,0,3,15,4,3,6,1,3,11,12,12,4,0,-1,5,3,3,3,3,-1,15,8,8,2,1,-1,11
22,6,3,5,1,5,11,1,0,7,1,0,14,4,4,3,0,0,15,7,5,6,2,-1,9,6,6,0,0,3,16,4,3,6,1,3,12,12,12,5,0,-1,5,3,3,4,4,-1,15,9,9,2,1,-1,11
23,6,3,5,1,5,12,1,0,7,1,0,15,4,4,3,0,0,16,8,6,6,2,-1,9,6,6,0,0,3,17,4,3,6,1,3,13,13,13,5,0,-1,5,3,3,4,4,-1,16,10,10,2,1,-1,11
24,6,3,5,1,5,13,1,0,7,1,0,16,4,4,4,0,0,16,8,6,6,2,-1,10,6,6,0,0,3,18,4,3,6,1,3,14,14,14,5,0,-1,5,3,3,4,4,-1,17,11,11,2,1,-1,11
25,6,3,5,1,5,14,1,0,7,1,0,17,4,4,4,0,0,17,9,7,6,2,-1,10,6,6,0,0,3,19,4,3,6,1,3,15,15,15,5,0,-1,5,3,3,4,4,-1,18,12,12,2,1,-1,11
26,6,3,6,1,5,14,1,0,8,1,0,17,4,4,4,0,0,18,10,8,6,2,-1,10,6,6,0,0,3,20,4,3,6,1,3,16,15,15,6,0,-1,5,3,3,4,4,-1,19,12,12,2,1,-1,12
27,6,3,6,1,5,15,1,0,8,1,0,18,4,4,4,0,0,19,11,9,6,2,-1,10,6,6,0,0,3,21,4,3,6,1,3,17,15,15,6,0,-1,6,3,3,4,4,-1,20,12,12,2,1,-1,13
28,6,3,6,1,5,16,1,0,8,1,0,19,4,4,4,0,0,20,12,10,6,2,-1,10,6,6,0,0,3,22,4,3,6,1,3,18,15,15,6,0,-1,7,3,3,4,4,-1,21,12,12,3,2,-1,13
29,6,3,6,1,5,17,1,0,8,1,0,20,4,4,4,0,0,21,13,11,6,2,-1,10,6,6,0,0,3,23,4,3,6,1,3,19,15,15,7,0,-1,7,3,3,4,4,-1,22,13,13,3,2,-1,13
30,6,3,6,1,5,18,1,0,8,1,0,21,4,4,5,0,0,21,14,12,6,2,8,10,6,6,1,0,3,23,4,3,6,1,3,20,16,16,7,0,-1,7,3,3,4,4,-1,23,14,13,3,2,-1,13
31,6,3,6,1,5,19,1,0,8,1,0,22,4,4,5,0,0,22,14,12,6,2,8,11,6,6,1,0,3,24,4,3,6,1,3,21,17,17,7,0,-1,7,3,3,4,4,8,24,15,13,3,2,-1,13
32,6,3,6,1,5,20,1,0,8,1,0,23,4,4,5,0,0,23,14,12,6,2,8,12,6,6,2,0,3,24,4,3,6,1,3,22,17,17,8,1,-1,7,3,3,4,4,8,25,15,13,3,2,-1,14
33,6,3,6,1,5,21,1,0,8,1,0,24,4,4,5,0,0,24,14,12,7,3,8,12,6,6,3,0,3,24,4,3,6,1,3,23,17,17,8,1,-1,8,3,3,4,4,8,26,15,13,4,3,-1,14
34,6,3,6,1,5,22,1,0,8,1,0,25,4,4,5,0,0,25,14,12,7,3,8,13,6,6,3,0,3,25,4,3,7,1,3,23,17,17,8,1,-1,9,3,3,4,4,8,27,15,13,5,3,-1,14
35,6,3,6,1,5,23,1,0,8,1,0,26,4,4,5,0,0,26,14,12,8,3,8,13,6,6,4,0,3,25,4,3,7,1,3,24,17,17,9,1,-1,9,3,3,5,4,8,27,16,14,5,3,-1,14
36,6,3,6,1,5,24,1,0,8,1,0,27,4,4,5,0,0,27,14,12,8,3,8,14,6,6,5,1,3,25,4,3,8,1,3,24,17,17,10,1,-1,9,3,3,5,4,8,28,17,15,5,3,-1,14
37,6,3,6,1,5,25,1,0,8,1,0,28,4,4,5,0,0,28,14,12,8,3,8,15,6,6,5,1,3,26,4,3,8,1,3,25,17,17,10,1,-1,10,3,3,5,4,8,29,18,16,5,3,-1,14
38,6,3,6,1,5,26,1,0,9,1,0,28,5,4,5,0,0,28,14,12,8,3,8,16,6,6,5,1,3,27,4,3,8,1,3,26,17,17,11,2,-1,10,3,3,5,4,8,30,19,17,5,3,-1,14
39,6,3,7,1,5,26,1,0,9,1,0,29,5,4,6,0,0,28,14,12,8,3,8,17,6,6,6,1,3,27,4,3,8,1,3,27,18,18,11,2,-1,10,3,3,5,4,8,31,19,17,5,3,-1,15
40,6,3,7,1,5,27,1,0,10,1,0,29,5,4,6,0,0,29,14,12,8,3,8,18,6,6,6,1,3,28,4,3,8,1,3,28,18,18,11,2,-1,11,3,3,6,4,8,31,19,17,5,3,-1,16
41,6,3,7,1,5,28,1,0,11,1,0,29,5,4,6,0,0,30,14,12,8,3,8,19,6,6,7,2,3,28,4,3,8,1,3,29,18,18,12,2,-1,11,3,3,6,4,8,32,19,17,6,3,-1,16
42,6,3,8,1,5,28,1,0,11,1,0,30,5,4,7,0,0,30,14,12,9,3,8,19,6,6,8,3,3,28,4,3,9,1,3,29,18,18,12,2,-1,12,3,3,6,4,8,33,19,17,7,3,-1,16
43,6,3,8,1,5,29,1,0,11,1,0,31,5,4,7,0,0,31,14,12,9,3,8,20,6,6,8,3,3,29,4,3,9,1,3,30,18,18,12,2,-1,13,3,3,6,4,8,34,19,17,7,3,-1,17
44,6,3,9,2,5,29,1,0,11,1,0,32,5,4,8,0,0,31,14,12,9,3,8,21,6,6,9,3,3,29,4,3,10,1,3,30,18,18,12,2,-1,14,3,3,6,4,8,35,19,17,7,3,-1,18
45,6,3,10,2,5,29,1,0,11,1,0,33,5,4,8,0,0,33,14,12,10,4,8,21,7,6,9,3,3,29,4,3,10,1,3,31,19,19,12,2,-1,14,3,3,6,4,8,36,20,17,7,3,-1,18
46,6,3,10,2,5,30,2,0,12,1,0,33,5,4,8,0,0,34,15,12,10,4,8,22,7,6,9,3,3,30,4,3,12,2,3,31,19,19,12,2,8,16,3,3,6,4,8,37,21,17,7,3,-1,18
47,6,3,10,2,5,31,2,0,13,1,0,34,6,4,9,1,0,34,15,12,10,4,8,23,7,6,9,3,3,31,4,3,12,2,3,32,19,19,12,2,8,17,3,3,6,4,8,39,23,17,7,3,-1,18
48,6,3,11,2,5,31,2,0,13,1,0,35,6,4,10,1,0,35,15,12,10,4,8,25,7,6,10,3,3,32,4,3,12,2,3,34,19,19,12,2,8,19,3,3,6,4,8,40,23,17,7,3,-1,19
49,6,3,11,2,5,32,2,0,13,1,0,36,6,4,10,1,0,36,15,12,10,4,8,26,7,6,10,3,3,33,4,3,13,2,3,34,19,19,12,2,8,21,3,3,6,4,8,42,24,17,7,3,-1,19
50,6,3,12,2,5,33,2,0,14,1,0,37,6,4,10,1,0,37,15,12,11,4,8,27,7,6,11,4,3,34,4,3,13,2,3,36,19,19,13,2,8,21,3,3,6,4,8,43,25,17,7,3,-1,19
51,6,3,13,2,5,33,2,0,14,1,0,38,6,4,10,1,0,38,15,12,11,4,8,28,7,6,12,4,3,34,4,3,13,2,3,37,19,19,13,2,8,22,3,3,6,4,8,44,26,17,7,3,-1,19
52,6,3,14,2,5,33,2,0,15,1,0,38,7,4,10,1,0,38,15,12,11,4,8,29,7,6,12,4,3,35,4,3,13,2,3,38,19,19,13,2,8,23,3,3,6,4,8,45,26,17,7,3,-1,20
53,6,3,14,2,5,34,2,0,15,1,0,39,7,4,10,1,0,39,15,12,12,4,8,29,7,6,12,4,3,36,4,3,13,2,3,39,19,19,13,2,8,24,3,3,6,4,8,46,26,17,7,3,-1,21
54,6,3,14,2,5,35,2,0,15,1,0,40,7,4,10,1,0,40,15,12,12,4,8,30,7,6,12,4,3,37,4,3,13,2,3,40,19,19,13,2,8,25,3,3,7,4,8,46,27,17,7,3,-1,21
