day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
21,12,11,3,0,8,7,3,3,4,1,0,17,5,4,5,4,8,12,3,3,4,2,-1,15,6,6,3,0,2,16,4,4,2,1,-1,16,5,5,2,1,-1,15,10,10,4,3,-1,11,8,6,3,1,-1,12
22,12,11,4,1,8,7,3,3,5,1,0,17,5,4,5,4,8,13,3,3,4,2,-1,16,6,6,3,0,2,17,4,4,2,1,-1,17,5,5,2,1,-1,16,10,10,4,3,-1,12,8,6,4,1,-1,12
23,12,11,4,1,8,8,3,3,6,1,0,17,5,4,5,4,8,14,4,4,4,2,-1,16,6,6,3,0,2,18,4,4,2,1,-1,18,5,5,3,2,-1,16,11,11,4,3,-1,12,8,6,5,2,-1,12
24,12,11,5,1,8,8,3,3,7,1,0,17,5,4,5,4,8,15,4,4,4,2,-1,17,6,6,3,0,2,19,5,5,2,1,-1,18,5,5,4,2,-1,16,11,11,4,3,-1,13,9,7,5,2,-1,12
25,12,11,5,1,8,9,3,3,7,1,0,18,5,4,5,4,8,16,4,4,4,2,-1,18,6,6,3,0,2,20,5,5,2,1,-1,19,6,6,4,2,-1,16,11,11,4,3,-1,14,10,8,5,2,-1,12
26,12,11,5,1,8,10,3,3,7,1,0,19,5,4,5,4,8,17,5,5,4,2,-1,18,6,6,4,0,2,20,5,5,2,1,-1,20,6,6,4,2,-1,17,12,12,4,3,-1,14,10,8,5,2,-1,13
27,12,11,5,1,8,11,3,3,7,1,0,20,5,4,5,4,8,18,5,5,4,2,-1,19,6,6,4,0,2,21,5,5,2,1,-1,21,6,6,4,2,-1,18,12,12,5,3,-1,14,10,8,5,2,-1,14
28,12,11,5,1,8,12,3,3,8,2,0,20,5,4,5,4,8,19,5,5,4,2,-1,20,6,6,4,0,2,22,5,5,2,1,-1,22,7,7,4,2,-1,18,12,12,5,3,-1,15,10,8,6,2,-1,14
29,12,11,6,1,8,12,3,3,8,2,0,21,5,4,6,4,8,19,5,5,4,2,-1,21,6,6,4,0,2,23,5,5,2,1,-1,23,7,7,5,3,-1,18,12,12,5,3,-1,16,11,9,6,2,-1,14
30,12,11,6,1,8,13,3,3,9,3,0,21,5,4,6,4,8,20,5,5,5,2,-1,21,7,6,4,0,2,23,5,5,2,1,-1,24,7,7,5,3,-1,19,12,12,5,3,-1,17,12,10,6,2,-1,14
31,12,11,7,1,8,13,3,3,9,3,0,22,5,4,6,4,8,21,6,6,5,2,-1,21,7,6,4,0,2,24,5,5,2,1,-1,25,7,7,5,3,-1,20,13,13,5,3,-1,17,13,11,6,2,-1,14
32,12,11,7,1,8,14,3,3,9,3,0,23,5,4,6,4,8,22,7,7,5,2,-1,21,7,6,4,0,2,25,5,5,2,1,-1,26,8,7,5,3,-1,20,13,13,5,3,6,18,14,12,6,2,-1,14
33,12,11,7,1,8,15,3,3,9,3,0,24,5,4,6,4,8,23,7,7,5,2,-1,22,7,6,4,0,2,26,5,5,2,1,-1,27,8,7,5,3,-1,21,13,13,5,3,6,19,14,12,7,2,-1,14
34,12,11,7,1,8,16,3,3,9,3,0,25,5,4,7,5,8,23,7,7,5,2,-1,23,7,6,4,0,2,27,5,5,3,1,-1,27,9,8,5,3,-1,21,13,13,6,4,6,19,15,13,7,2,-1,14
35,12,11,7,1,8,17,3,3,9,3,0,26,5,4,7,5,8,24,8,8,5,2,-1,23,7,6,4,0,2,28,5,5,4,2,-1,28,10,8,6,3,-1,21,13,13,6,4,6,20,15,13,7,2,-1,15
36,12,11,8,1,8,18,3,3,11,3,0,26,5,4,7,5,8,25,8,8,5,2,-1,24,7,6,5,0,2,28,6,5,4,2,-1,28,11,9,6,3,5,21,13,13,6,4,6,22,15,13,8,2,-1,15
37,12,11,8,1,8,19,3,3,11,3,0,27,5,4,8,6,8,25,8,8,6,3,-1,25,7,6,5,0,2,30,7,6,4,2,-1,28,11,9,6,3,5,22,13,13,7,4,6,23,15,13,8,2,-1,16
38,12,11,8,1,8,20,3,3,11,3,0,28,5,4,8,6,8,26,9,8,6,3,-1,25,7,6,6,0,2,31,7,6,4,2,3,30,11,9,6,3,5,24,13,13,8,6,6,23,16,14,8,2,-1,16
39,12,11,8,1,8,22,3,3,11,3,0,30,5,4,9,6,8,27,11,10,6,3,-1,25,7,6,6,0,2,33,7,6,4,2,3,32,11,9,7,3,5,25,13,13,8,6,6,24,17,15,8,2,-1,16
40,12,11,9,1,8,23,4,4,11,3,0,30,5,4,9,6,8,28,13,11,6,3,-1,25,7,6,7,0,2,34,7,6,4,2,3,33,11,9,7,3,5,26,13,13,8,6,6,26,18,16,8,2,-1,16
41,12,11,10,1,8,24,4,4,13,3,0,30,5,4,9,6,8,30,14,13,6,3,-1,25,7,6,8,0,2,34,7,6,4,2,3,34,11,9,7,3,5,27,13,13,9,7,6,26,18,16,9,2,-1,16
42,12,11,11,2,8,24,4,4,13,3,0,31,6,4,9,6,8,30,15,14,6,3,-1,25,7,6,8,0,2,35,7,6,4,2,3,35,11,9,7,3,5,28,13,13,10,7,6,27,18,16,9,2,-1,17
43,12,11,13,3,8,24,4,4,14,3,0,31,6,4,10,6,8,30,16,14,6,3,-1,25,7,6,9,0,2,35,7,6,4,2,3,36,11,9,7,3,5,30,13,13,10,7,6,28,18,16,10,2,-1,17
44,12,11,13,3,8,25,4,4,14,3,0,32,6,4,10,6,8,31,17,15,6,3,-1,25,7,6,10,1,2,35,7,6,4,2,3,37,11,9,7,3,5,31,13,13,10,7,6,29,19,17,10,2,-1,17
45,12,11,13,3,8,26,4,4,15,3,0,32,6,4,10,6,8,32,17,15,7,3,-1,25,7,6,10,1,2,36,7,6,4,2,3,38,11,9,7,3,5,32,13,13,11,7,6,29,19,17,10,2,-1,18
46,12,11,13,3,8,27,4,4,16,3,0,32,6,4,10,6,8,33,18,16,7,3,-1,25,7,6,10,1,2,37,7,6,4,2,3,39,11,9,7,3,5,33,13,13,11,7,6,30,19,17,10,2,-1,19
47,12,11,14,4,8,27,4,4,16,3,0,33,6,4,10,6,8,34,19,16,7,3,-1,25,7,6,11,1,2,38,7,6,4,2,3,40,11,9,7,3,5,34,13,13,11,7,6,31,19,17,10,2,3,20
48,12,11,14,4,8,29,4,4,16,3,0,34,6,4,10,6,8,35,21,18,7,3,-1,25,7,6,12,1,2,39,7,6,4,2,3,42,11,9,7,3,5,36,13,13,12,7,6,32,19,17,11,3,3,20
49,12,11,14,4,8,30,4,4,16,3,0,35,6,4,10,6,8,37,23,20,7,3,-1,25,8,6,12,1,2,40,7,6,5,2,3,43,11,9,7,3,5,37,13,13,13,8,6,33,19,17,12,3,3,20
50,12,11,15,4,8,31,4,4,16,3,0,36,6,4,10,6,8,39,25,21,7,3,-1,25,8,6,12,1,2,41,7,6,5,2,3,44,11,9,7,3,5,38,13,13,13,8,6,34,19,17,13,3,3,20
51,12,11,16,4,8,31,4,4,16,3,0,37,6,4,10,6,8,40,25,21,7,3,-1,26,8,6,13,1,2,41,7,6,5,2,3,45,11,9,8,3,5,38,13,13,13,8,6,35,19,17,13,3,3,21
52,12,11,16,4,8,32,4,4,16,3,0,38,7,4,10,6,8,40,25,21,7,3,-1,27,8,6,13,1,2,42,7,6,6,2,3,45,11,9,9,3,5,38,13,13,13,8,6,36,19,17,14,3,3,21
53,12,11,16,4,8,33,5,4,16,3,0,38,7,4,10,6,8,41,26,22,7,3,-1,27,8,6,13,1,2,43,7,6,6,2,3,46,11,9,9,3,5,39,13,13,13,8,6,37,19,17,14,3,3,22
54,12,11,16,4,8,34,5,4,17,3,0,38,7,4,10,6,8,42,27,22,7,3,-1,27,8,6,14,1,2,43,7,6,6,2,3,47,11,9,9,3,5,40,13,13,13,8,6,38,19,17,14,3,3,23
55,12,11,16,4,8,35,5,4,17,3,0,39,7,4,11,6,8,42,28,22,7,3,-1,27,8,6,15,1,2,43,7,6,6,2,3,48,11,9,10,3,5,40,13,13,13,8,6,39,19,17,15,3,3,23
56,12,11,17,4,8,35,5,4,18,3,0,39,7,4,11,6,8,43,28,22,7,3,-1,28,8,6,15,1,2,44,7,6,6,2,3,49,11,9,10,3,5,41,13,13,13,8,6,40,19,17,15,3,3,24
57,12,11,18,4,8,35,5,4,18,3,0,40,7,4,11,6,8,44,28,22,7,3,-1,29,8,6,15,1,2,45,7,6,6,2,3,50,11,9,11,3,5,41,14,13,13,8,6,40,19,17,15,3,3,25
58,12,11,18,4,8,36,5,4,19,3,0,40,7,4,11,6,8,45,29,23,7,3,-1,29,8,6,16,2,2,45,7,6,6,2,3,51,11,9,11,3,5,42,14,13,14,9,6,40,19,17,15,3,3,26
59,12,11,18,4,8,37,5,4,19,3,0,41,7,4,11,6,8,46,29,23,7,3,-1,30,8,6,16,2,2,46,7,6,7,3,3,51,11,9,12,3,5,42,14,13,14,9,6,41,19,17,15,3,3,27
60,12,11,18,4,8,38,5,4,19,3,0,42,7,4,12,6,8,46,29,23,7,3,-1,31,8,6,16,2,2,47,7,6,7,3,3,52,11,9,12,3,5,43,14,13,14,9,6,42,19,17,15,3,3,28
