day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
20,2,1,5,0,8,13,1,1,1,0,8,18,1,1,1,0,7,18,1,1,2,0,4,18,8,7,4,0,-1,8,5,5,9,1,6,6,15,13,1,1,-1,4,10,9,2,0,-1,8,6,5,3,1,-1,11
21,2,1,5,0,8,14,1,1,1,0,8,19,1,1,2,1,6,19,1,1,2,0,4,19,8,7,4,0,-1,9,5,5,11,2,6,6,17,14,1,1,-1,4,11,10,2,0,6,8,7,6,3,1,-1,11
22,2,1,5,0,8,15,1,1,1,0,8,20,1,1,2,1,6,20,1,1,2,0,4,20,8,7,5,0,-1,9,5,5,11,2,6,7,17,14,1,1,-1,5,11,10,2,0,6,9,7,6,3,1,-1,12
23,2,1,5,0,8,16,1,1,1,0,8,22,1,1,2,1,6,22,1,1,2,0,4,22,8,7,7,0,-1,9,5,5,11,2,6,9,19,15,1,1,-1,5,11,10,3,0,6,10,7,6,3,1,-1,13
24,2,1,5,0,8,17,1,1,2,0,8,22,1,1,2,1,6,23,1,1,3,1,4,23,10,8,7,0,-1,9,5,5,11,2,6,10,20,17,1,1,-1,5,11,10,3,0,6,11,7,6,3,1,-1,14
25,2,1,5,0,8,18,1,1,2,0,8,23,1,1,2,1,6,25,1,1,3,1,4,24,10,9,8,0,-1,9,5,5,11,2,6,11,20,17,1,1,-1,6,11,10,4,0,6,11,8,7,3,1,-1,14
26,2,1,6,0,8,18,1,1,2,0,8,24,1,1,2,1,6,26,1,1,4,1,8,24,11,10,8,0,8,9,5,5,11,2,6,12,21,18,1,1,-1,6,11,10,4,0,6,12,9,7,3,1,-1,14
27,2,1,6,0,8,19,1,1,2,0,8,25,2,2,2,1,6,26,1,1,5,1,8,24,11,10,8,0,8,10,5,5,12,2,6,12,21,18,1,1,-1,7,11,10,4,0,6,13,9,7,3,1,-1,15
28,2,1,6,0,8,20,1,1,3,0,8,25,3,2,2,1,6,26,1,1,5,1,8,25,11,10,8,0,8,11,5,5,12,2,6,13,22,19,1,1,-1,7,11,10,4,0,6,14,9,7,3,1,-1,16
29,2,1,6,0,8,21,1,1,3,0,8,26,3,2,2,1,6,27,1,1,5,1,8,26,11,10,8,0,8,12,5,5,12,2,6,14,22,19,1,1,-1,8,11,10,4,0,6,15,10,8,3,1,-1,16
30,2,1,6,0,8,22,1,1,3,0,8,27,3,2,3,1,6,27,1,1,5,1,8,27,11,10,9,1,8,12,5,5,12,2,6,15,22,19,1,1,-1,9,11,10,5,1,6,15,10,8,3,1,-1,17
31,2,1,6,0,8,23,1,1,3,0,8,28,3,2,4,1,6,27,1,1,5,1,8,28,11,10,10,2,8,12,5,5,12,2,6,16,22,19,2,1,-1,9,11,10,5,1,6,16,10,8,3,1,-1,18
32,2,1,6,0,8,24,1,1,3,0,8,29,3,2,4,1,6,28,1,1,5,1,8,29,11,10,11,2,8,12,5,5,13,3,6,16,22,19,2,1,-1,10,11,10,5,1,6,17,11,9,3,1,-1,18
33,2,1,7,0,8,24,1,1,3,0,8,30,3,2,4,1,6,29,1,1,5,1,8,30,11,10,11,2,8,13,5,5,13,3,6,17,23,20,2,1,-1,10,11,10,5,1,6,18,12,10,3,1,-1,18
34,2,1,7,0,8,25,1,1,4,1,8,30,3,2,5,1,6,29,1,1,5,1,8,31,11,10,11,2,8,14,5,5,14,3,6,17,24,21,2,1,-1,10,11,10,5,1,6,19,12,10,3,1,-1,19
35,2,1,8,0,8,25,1,1,4,1,8,31,3,2,5,1,6,30,1,1,5,1,8,32,11,10,12,2,8,14,5,5,14,3,6,18,25,22,2,1,-1,10,11,10,5,1,6,20,13,11,3,1,-1,19
36,2,1,8,0,8,26,1,1,4,1,8,32,3,2,6,1,6,30,1,1,5,1,8,33,11,10,12,2,8,15,6,6,14,3,6,18,26,23,2,1,-1,10,11,10,5,1,6,21,13,11,4,2,-1,19
37,2,1,9,0,8,26,1,1,4,1,8,33,3,2,6,1,6,31,1,1,5,1,8,34,11,10,12,2,8,16,6,6,14,3,6,19,27,24,2,1,-1,10,11,10,5,1,6,22,14,12,4,2,-1,19
38,2,1,9,0,8,27,1,1,4,1,8,34,3,2,7,1,6,31,2,2,5,1,8,34,11,10,13,2,8,16,6,6,14,3,6,20,28,25,2,1,-1,10,11,10,5,1,6,23,15,13,4,2,-1,19
39,2,1,9,0,8,28,1,1,4,1,8,35,3,2,7,1,8,32,2,2,5,1,8,35,11,10,13,2,8,17,6,6,14,3,8,21,28,25,2,1,8,11,11,10,5,1,8,24,16,13,4,2,-1,19
40,2,1,10,0,8,28,1,1,4,1,8,36,3,2,8,1,8,32,2,2,6,2,8,35,11,10,13,2,8,18,6,6,14,3,8,22,28,25,2,1,8,12,11,10,5,1,8,25,17,13,4,2,-1,19
41,2,1,10,0,8,29,1,1,4,1,8,37,3,2,8,1,8,33,2,2,7,3,8,35,11,10,14,2,8,18,6,6,15,3,8,22,28,25,2,1,8,13,11,10,5,1,8,26,18,13,4,2,-1,19
42,2,1,11,0,8,29,1,1,5,1,8,37,3,2,8,1,8,34,2,2,7,3,8,36,11,10,15,2,8,18,6,6,16,4,8,22,28,25,2,1,8,14,11,10,5,1,8,27,19,13,4,2,-1,19
43,2,1,11,0,8,30,1,1,5,1,8,38,3,2,8,1,8,35,2,2,7,3,8,37,11,10,15,2,8,19,6,6,16,4,8,23,28,25,2,1,8,15,12,10,5,1,8,27,20,13,4,2,-1,19
44,2,1,12,0,8,30,1,1,5,1,8,39,3,2,8,1,8,36,2,2,7,3,8,38,11,10,15,2,8,20,6,6,17,4,8,23,28,25,2,1,8,16,12,10,6,1,8,27,21,13,4,2,-1,19
45,2,1,12,0,8,31,1,1,5,1,8,40,3,2,8,1,8,37,2,2,8,4,8,38,11,10,15,2,8,21,6,6,17,4,8,24,28,25,3,1,8,16,12,10,6,1,8,28,21,13,4,2,-1,20
46,2,1,12,0,8,32,1,1,5,1,8,41,3,2,8,1,8,38,2,2,8,4,8,39,11,10,15,2,8,22,6,6,18,4,8,24,28,25,3,1,8,17,12,10,6,1,8,29,22,13,4,2,-1,20
47,2,1,13,0,8,32,1,1,5,1,8,42,4,2,8,1,8,38,3,2,8,4,8,39,11,10,15,2,8,23,6,6,18,4,8,25,28,25,3,1,8,18,12,10,6,1,8,30,23,13,4,2,-1,20
48,2,1,13,0,8,33,1,1,6,1,8,42,4,2,8,1,8,39,4,2,8,4,8,39,11,10,15,2,8,24,6,6,19,4,8,25,28,25,3,1,8,19,12,10,6,1,8,31,23,13,5,2,-1,20
49,2,1,13,0,8,34,1,1,6,1,8,43,4,2,8,1,8,40,4,2,9,5,8,39,11,10,15,2,8,25,6,6,19,4,8,26,28,25,3,1,8,20,12,10,7,1,8,31,24,13,5,2,-1,20
50,2,1,13,0,8,35,1,1,6,1,8,44,4,2,8,1,8,41,4,2,9,5,8,40,11,10,15,2,8,26,6,6,19,4,8,27,28,25,3,1,8,21,12,10,7,1,8,32,25,13,5,2,-1,20
